podcast_name_cleaned,segment_id,segment,trump_mention,biden_mention
Bill OReillys No Spin News and Analysis,12,"['siphoning' 'votes' 'biden' 'know' 'polls' 'im' 'seeing' 'bobby' 'takes'
 'votes' 'biden' 'trump' 'feel' 'strongly' 'important' 'election'
 'lifetime' 'time' 'okay' 'go' 'fairfax' 'county' 'virginia' 'south'
 'district' 'columbia' 'easter' 'sunday' 'fairfax' 'county' 'board'
 'supervisors' 'nine' 'nine' 'democrats' 'one' 'republicans' 'unanimous'
 'unanimously' 'voted' 'celebrate' 'transgender' 'day' 'visibility'
 'easter' 'sunday' 'excuse' 'well' 'march' 'transgender' 'day'
 'visibility' 'world' 'monday' 'saturday' 'right' 'face' 'right' 'face'
 'christians' 'thats' 'fairfax' 'county' 'virginia' 'church' 'attendance'
 'according' 'gallup' 'poll' 'decline' 'still' 'surveyed' 'adults' 'thats'
 'lot' 'survey' 'question' 'people' 'attend' 'religious' 'services'
 'weekly' 'okay' 'us' 'adults' 'years' 'later' 'christians' 'thats'
 'protestants' 'catholics' 'see' 'weekly' 'attendance' 'church' 'sinking'
 'sinking' 'sinking' 'okay' 'smart' 'life' 'religious' 'believing' 'god'
 'positive' 'life' 'study' 'great' 'britain' 'institute' 'impact' 'faith'
 'life' 'pro' 'religious' 'group' 'know' 'heres' 'found' 'religiously'
 'affiliated' 'people' 'say' 'happy' 'atheists' 'say' 'happy' 'big' 'goal'
 'youre' 'happier' 'believe' 'religion' 'according' 'study' 'religiously'
 'affiliated' 'felt' 'confident' 'dealing' 'lifes' 'challenges' 'atheists'
 'religious' 'people' 'say' 'high' 'degree' 'selfcontrol' 'atheists'
 'finally' 'atheists' 'optimistic' 'future' 'religious' 'people'
 'optimistic' 'future' 'maybe' 'thats' 'cause' 'heaven' 'right' 'going'
 'heaven' 'know' 'look' 'religious' 'person' 'religious' 'gives' 'solace'
 'believe' 'justice' 'universe' 'good' 'people' 'rewarded' 'bad' 'people'
 'punished' 'psychologically' 'strong' 'emotional' 'quotient' 'okay'
 'wanna' 'break' 'right' 'probably' 'heard' 'isis' 'k' 'tack' 'moscow'
 'least' 'dead' 'three' 'kids' 'older']",1,1
Bill OReillys No Spin News and Analysis,13,"['people' 'concert' 'hall' 'isis' 'people' 'went' 'set' 'fire' 'gunned'
 'people' 'minutes' 'russian' 'security' 'get' 'em' 'dozen' 'arrested'
 'theres' 'kinds' 'conspiracy' 'theories' 'floating' 'around' 'know'
 'dont' 'tell' 'putin' 'trying' 'blame' 'ukraine' 'keeping' 'eye' 'aspect'
 'story' 'important' 'part' 'story' 'moscow' 'isis' 'murders' 'isis' 'k'
 'theyre' 'afghanistan' 'told' 'biden' 'surrendered' 'taliban' 'alright'
 'alqaeda' 'isis' 'gonna' 'reconstitute' 'taliban' 'area' 'earth' 'threat'
 'world' 'pope' 'francis' 'skipped' 'palm' 'sunday' 'homily' 'years' 'old'
 'think' 'hes' 'ill' 'people' 'showed' 'palm' 'sunday' 'mass' 'couldnt'
 'give' 'remarks' 'im' 'tipping' 'dont' 'know' 'much' 'longer' 'pope'
 'gonna' 'us' 'california' 'highest' 'unemployment' 'rate' 'country'
 'california' 'counties' 'lost' 'population' 'debacle' 'nations' 'largest'
 'state' 'spells' 'doom' 'governor' 'gavin' 'newsom' 'run' 'state'
 'highest' 'level' 'unemployment' 'expect' 'president' 'thats'
 'importance' 'story' 'smart' 'life' 'know' 'concierge' 'program' 'bill'
 'oreilly' 'dot' 'com' 'get' 'letters' 'every' 'single' 'day' 'people'
 'problems' 'want' 'information' 'something' 'want' 'say' 'hello' 'got'
 'private' 'line' 'lot' 'problems' 'seeing' 'concierge' 'members' 'buy'
 'insurance' 'policies' 'important' 'things' 'internet' 'travel'
 'insurance' 'example' 'theyre' 'buying' 'cars' 'warranties' 'cars'
 'internet' 'insane' 'due' 'respect' 'know' 'people' 'dont' 'understand'
 'big' 'picture' 'thats' 'im' 'buy' 'things' 'internet' 'recourse'
 'american' 'citizen' 'things' 'go' 'wrong' 'insurance' 'doesnt' 'pay'
 'warranty' 'wont' 'show' 'whatever' 'may' 'sue' 'best' 'way' 'sue'
 'small' 'claims' 'court' 'doesnt' 'cost' 'money' 'costs' 'money' 'county']",0,1
Bill OReillys No Spin News and Analysis,18,"['dont' 'feel' 'like' 'reputation' 'needs' 'reclaimed' 'lets' 'say'
 'record' 'im' 'embarrassed' 'anything' 'ive' 'done' 'still' 'case' 'way'
 'needed' 'done' 'dont' 'feel' 'like' 'weve' 'slowed' 'think' 'efforts'
 'slow' 'train' 'train' 'coming' 'well' 'train' 'almost' 'derailed'
 'still' 'might' 'shenanigans' 'fulton' 'county' 'georgia' 'joining' 'us'
 'atlanta' 'congressman' 'barry' 'loudermilk' 'chairman' 'subcommittee'
 'oversight' 'house' 'representatives' 'mr' 'loudermilk' 'looking'
 'fannie' 'willis' 'pleased' 'spin' 'news' 'evening' 'feds' 'involved'
 'looking' 'fanny' 'point' 'congressman' 'well' 'bill' 'thanks' 'first'
 'sure' 'well' 'part' 'bigger' 'investigation' 'subcommittee' 'leading'
 'direction' 'speaker' 'kevin' 'mccarthy' 'look' 'really' 'happened'
 'january' '6th' 'security' 'failure' 'also' 'select' 'committee'
 'january' '6th' 'led' 'us' 'fannie' 'willis' 'investigation' 'uncovered'
 'information' 'select' 'committee' 'january' '6th' 'actively' 'working'
 'fannie' 'willis' 'sharing' 'information' 'course' 'investigation'
 'highly' 'unprecedented' 'unusual' 'house' 'committee' 'select'
 'committee' 'turn' 'criminal' 'referral' 'department' 'justice' 'someone'
 'conclusion' 'investigation' 'working' 'investigation' 'sharing'
 'information' 'whats' 'concerning' 'lot' 'people' 'uncovered'
 'irrefutable' 'evidence' 'committee' 'select' 'committee' 'suppressing'
 'evidence' 'didnt' 'line' 'preconceived' 'narrative' 'donald' 'trump'
 'organizing' 'executing' 'riots' 'january' '6th' 'okay' 'lemme' 'stop'
 'lemme' 'stop' 'cause' 'wanna' 'keep' 'vivid' 'simple' 'liz' 'cheneys'
 'committee' 'know' 'know' 'right' 'think' 'established' 'suppress'
 'information' 'anything' 'exculpatory' 'didnt' 'put' 'know' 'put' 'end'
 'diminished' 'state' 'beef' 'georgia' 'federal' 'entity' 'january' '6th'
 'committee' 'house' 'representatives' 'cooperating' 'state' 'beef'
 'highly' 'unusual' 'mean' 'havent' 'seen']",1,0
Bill OReillys No Spin News and Analysis,19,"['happen' 'also' 'engaging' 'multiple' 'times' 'including' 'ms' 'cassidy'
 'hutchinson' 'remember' 'shes' 'one' 'came' 'sensational' 'stories'
 'yeah' 'debunked' 'steering' 'wheel' 'right' 'working' 'directly' 'well'
 'working' 'fannie' 'willis' 'right' 'yes' 'debunked' 'ms' 'hutchinson'
 'mean' 'load' 'garbage' 'made' 'lot' 'money' 'book' 'reports' 'nathan'
 'wade' 'boyfriend' 'top' 'prosecutor' 'ms' 'willis' 'paramore' 'visited'
 'white' 'house' 'look' 'anything' 'cooperation' 'jim' 'jordan' 'jamie'
 'comer' 'whos' 'chair' 'oversight' 'subcommittee' 'looking' 'aspect'
 'multiple' 'jurisdictional' 'boundaries' 'jim' 'jordan' 'teamed'
 'together' 'hes' 'looking' 'visits' 'white' 'house' 'im' 'looking'
 'information' 'given' 'fanny' 'receive' 'exculpatory' 'information'
 'ended' 'turning' 'never' 'saw' 'public' 'unusual' 'state' 'prosecutor'
 'okay' 'nathan' 'wade' 'get' 'admittance' 'white' 'house' 'talk' 'white'
 'house' 'looks' 'like' 'biden' 'white' 'house' 'coordinating' 'talk'
 'impeachable' 'huge' 'story' 'happened' 'happen' 'evidence' 'wade' 'went'
 'white' 'house' 'talked' 'white' 'house' 'people' 'according'
 'conversations' 'jim' 'jordan' 'whos' 'leading' 'aspect' 'believes'
 'happen' 'wow' 'dont' 'evidence' 'youre' 'right' 'mean' 'thats' 'big'
 'poll' 'numbers' 'showing' 'american' 'people' 'know' 'politically'
 'driven' 'well' 'thats' 'true' 'jordan' 'thats' 'headline' 'jordan' 'id'
 'like' 'defined' 'trial' 'conspiracy' 'trump' 'charged' 'special'
 'counsel' 'alright' 'smith' 'involved' 'trying' 'overthrow' 'government'
 'january' '6th' 'dont' 'believe' 'hes' 'gonna' 'convicted' 'exculpatory'
 'evidence' 'day' 'long' 'centered' 'valet' 'white' 'house' 'tell' 'us'
 'well' 'started' 'looking' 'early' 'trying' 'look' 'documentation'
 'select' 'committee' 'turned' 'us' 'found' 'lot' 'missing']",1,1
Bill OReillys No Spin News and Analysis,20,"['documentation' 'find' 'transcribed' 'interviews' 'sent' 'white' 'house'
 'white' 'house' 'employees' 'direct' 'access' 'president' 'vice'
 'president' 'january' '6th' 'crazy' 'tales' 'got' 'mrs' 'hutchinson'
 'included' 'engagements' 'valet' 'president' 'threw' 'food' 'onto'
 'floor' 'angry' 'things' 'well' 'agreed' 'mike' 'pence' 'hanged'
 'several' 'comments' 'supposedly' 'made' 'according' 'ms' 'hutchinson'
 'well' 'valets' 'testimony' 'released' 'heavily' 'redacted' 'military'
 'personnel' 'apolitical' 'theyre' 'trying' 'protect' 'identity'
 'understand' 'enough' 'information' 'unredacted' 'portions' 'show'
 'wasnt' 'case' 'person' 'side' 'side' 'president' 'trump' 'day' 'never'
 'heard' 'make' 'statements' 'yes' 'mike' 'pence' 'hung' 'called' 'vulgar'
 'names' 'basically' 'debunked' 'portion' 'testimony' 'oath' 'right'
 'testimony' 'oath' 'valet' 'exactly' 'include' 'tony' 'ordo' 'deputy'
 'chief' 'operations' 'white' 'house' 'missing' 'testimony' 'made'
 'public' 'couple' 'weeks' 'ago' 'totally' 'countered' 'narrative'
 'president' 'trump' 'order' 'national' 'guard' 'ready' 'authorized'
 'troops' 'also' 'driver' 'suv' 'testimony' 'well' 'release' 'sometime'
 'soon' 'actually' 'said' 'none' 'grabbing' 'steering' 'wheel' 'choking'
 'secret' 'service' 'agent' 'bunch' 'crap' 'well' 'logistically'
 'impossible' 'information' 'given' 'subcommittee' 'trump' 'stuff' 'done'
 'thing' 'weve' 'uncovered' 'angry' 'know' 'understand' 'mean' 'wouldnt'
 'angry' 'situation' 'felt' 'like' 'election' 'stolen' 'nothing' 'rose'
 'level' 'impeachment' 'even' 'ethical' 'violation' 'legal' 'violation'
 'right' 'everything' 'weve' 'uncovered' 'followed' 'law' 'yeah' 'upset'
 'may' 'said' 'things' 'trial' 'gets' 'underway' 'expect' 'trump'
 'acquitted' 'jack' 'smith' 'embarrassed' 'believe' 'honest' 'look'
 'evidence' 'theres' 'enough' 'exculpatory' 'evidence' 'yes' 'released']",1,0
Bill OReillys No Spin News and Analysis,21,"['recently' 'theres' 'way' 'hold' 'accountable' 'happened' 'january' '6th'
 'means' 'weve' 'gone' 'three' 'years' 'without' 'actually' 'looking'
 'really' 'happened' 'security' 'failure' 'capitol' 'select' 'committee'
 'never' 'looked' 'least' 'never' 'reported' 'yeah' 'id' 'like' 'know'
 'nancy' 'pelosis' 'role' 'attacked' 'well' 'know' 'attacked' 'defense'
 'donald' 'trump' 'one' 'charges' 'capitol' 'january' '5th' 'day' 'riot'
 'something' 'wandering' 'around' 'wanna' 'address' 'yeah' 'mo' 'one'
 'ridiculous' 'things' 'ever' 'happened' 'claimed' 'gave' 'tour' 'capitol'
 'january' '5th' 'insurrectionists' 'reconnaissance' 'tour' 'far' 'truth'
 'even' 'capitol' 'police' 'exonerated' 'us' 'didnt' 'stop' 'select'
 'committee' 'alright' 'total' 'bs' 'story' 'story' 'come' 'came' 'liz'
 'cheney' 'weve' 'covered' 'investigation' 'people' 'visited' 'office'
 'stayed' 'capitol' 'office' 'buildings' 'whole' 'time' 'never' 'got'
 'capitol' 'werent' 'even' 'capitol' 'january' '6th' 'em' 'stayed'
 'ellipse' 'mall' 'got' 'bus' 'went' 'back' 'home' 'georgia' 'none'
 'capitol' 'none' 'need' 'get' 'everything' 'record' 'final' 'thing'
 'gallows' 'thing' 'gotta' 'get' 'stuff' 'apparently' 'somebody' 'built'
 'gallows' 'tell' 'yeah' 'true' 'six' 'oclock' 'morning' 'january' '6th'
 'five' 'people' 'show' 'still' 'cloak' 'darkness' 'literally' 'build'
 'gallows' 'supposedly' 'gallows' 'left' 'claims' 'hang' 'mike' 'pence'
 'doesnt' 'trump' 'wanted' 'well' 'interesting' 'thing' 'mike' 'pence'
 'never' 'told' 'anybody' 'whether' 'gonna' 'stop' 'certification'
 'afternoon' 'gallows' 'set' 'six' 'oclock' 'morning' 'question' 'stay'
 'day' 'long' 'evening' 'yeah' 'get' 'built' 'first' 'place' 'dont'
 'people' 'outside' 'ma' 'right' 'theres' 'lot']",1,0
Bill OReillys No Spin News and Analysis,28,"['free' 'right' 'feeling' 'lucky' 'purchase' 'necessary' 'void' 'recorded'
 'law' 'plus' 'terms' 'conditions' 'apply' 'website' 'details' 'spin'
 'news' 'weekend' 'edition' 'journey' 'snap' 'florida' 'bernie' 'goldberg'
 'know' 'love' 'well' 'might' 'love' 'people' 'people' 'dont' 'dicey'
 'say' 'anyway' 'runs' 'bernard' 'goldberg' 'dot' 'com' 'beef' 'website'
 'im' 'gonna' 'tell' 'interview' 'beef' 'website' 'youre' 'im' 'gonna'
 'lay' 'little' 'mind' 'gonna' 'whole' 'time' 'talk' 'go' 'ahead' 'okay'
 'youll' 'able' 'handle' 'ron' 'mcdaniel' 'saw' 'coverage' 'john' 'mean'
 'know' 'ridiculous' 'bigger' 'story' 'talked' 'hour' 'sean' 'hannity'
 'radio' 'program' 'today' 'bill' 'o' 'lycom' 'nbc' 'news' 'never' 'come'
 'back' 'like' 'cnn' 'remember' 'cnn' 'trusted' 'source' 'news'
 'information' 'world' 'thats' 'gone' 'lowest' 'rated' 'news' 'agency'
 'television' 'destroyed' 'hating' 'trump' 'nbc' 'gonna' 'follow' 'cnn'
 'wrong' 'think' 'youre' 'wrong' 'regard' 'theres' 'big' 'difference'
 'big' 'difference' 'whether' 'nbc' 'hurt' 'rhonda' 'mcdaniel' 'horrible'
 'whether' 'actually' 'hurt' 'liberals' 'progressives' 'democrats' 'arent'
 'angry' 'ms' 'nbc' 'ms' 'mcdaniels' 'theyre' 'angry' 'theyre' 'happy'
 'nbc' 'theyre' 'cheering' 'course' 'nbc' 'tarnished' 'publicly'
 'humiliating' 'course' 'damaged' 'tarnished' 'dont' 'think' 'well' 'wait'
 'minute' 'though' 'youre' 'talking' 'msnbc' 'programs' 'exclusively'
 'far' 'left' 'loons' 'yeah' 'thats' 'nbc' 'news' 'lester' 'holt' 'today'
 'show' 'okay' 'right' 'dateline' 'theyre' 'gonna' 'tarnished' 'brush'
 'executives' 'run' 'assassinated' 'know' 'figuratively' 'speaking'
 'ronna' 'mcdaniel' 'havent' 'heard' 'word' 'lester' 'holt' 'women'
 'today' 'show']",1,0
Bill OReillys No Spin News and Analysis,29,"['youre' 'going' 'right' 'believe' 'youre' 'going' 'anybody' 'consuming'
 'information' 'sign' 'awareness' 'nbc' 'gonna' 'linked' 'executives'
 'theres' 'delineation' 'msnbc' 'nbcnbc' 'news' 'executives' 'gonna' 'oh'
 'yeah' 'theyre' 'left' 'wing' 'network' 'youre' 'writing' 'least'
 'country' 'potential' 'viewership' 'think' 'youre' 'wrong' 'respectfully'
 'bill' 'think' 'youre' 'wrong' 'news' 'junkies' 'follow' 'news' 'thats'
 'think' 'ordinary' 'americans' 'use' 'word' 'ordinary' 'best' 'sense'
 'pejorative' 'sense' 'ordinary' 'americans' 'dont' 'think' 'lester'
 'holt' 'anything' 'rachel' 'maddow' 'morning' 'sc' 'know' 'scarborough'
 'others' 'think' 'ordinary' 'americans' 'go' 'lives' 'arent' 'political'
 'junkies' 'news' 'junkies' 'watch' 'lester' 'holt' 'think' 'hes' 'good'
 'anchor' 'like' 'whatever' 'disagree' 'dont' 'think' 'association' 'know'
 'george' 'stephanopoulos' 'bc' 'attacked' 'nancy' 'mace' 'rape' 'thing'
 'big' 'trouble' 'bc' 'news' 'big' 'trouble' 'b' 'c' 'realized' 'people'
 'watching' 'interview' 'gonna' 'say' 'ive' 'enough' 'im' 'telling' 'well'
 'well' 'track' 'every' 'month' 'nb' 'cs' 'gonna' 'hurt' 'theyre' 'theyre'
 'never' 'gonna' 'come' 'back' 'news' 'agency' 'americans' 'lemme' 'get'
 'lemme' 'say' 'go' 'ahead' 'let' 'say' 'let' 'say' 'hope' 'youre' 'right'
 'genuinely' 'im' 'rarely' 'wrong' 'know' 'okay' 'bigger' 'story' 'bigger'
 'story' 'blackball' 'march' '17th' 'st' 'patricks' 'day' 'wrote' 'column'
 'think' 'read' 'yeah' 'going' 'since' 'anybody' 'supported' 'donald'
 'trump' 'said' 'anything' 'good' 'trump' 'banished' 'news' 'coverage'
 'networks' 'entertainment' 'coverage' 'late' 'night' 'coverage' 'morning'
 'coverage' 'whatever' 'may' 'welcome' 'accident' 'design' 'exactly']",1,0
Bill OReillys No Spin News and Analysis,30,"['thing' 'happened' 'communist' 'witch' 'hunt' 'interestingly' 'enough'
 'caa' 'big' 'talent' 'agency' 'hollywood' 'dropped' 'ronald' 'mcdonal'
 'client' 'drop' 'didnt' 'anything' 'took' 'signed' 'two' 'year' 'deal'
 'hundreds' 'thousands' 'dollars' 'took' 'commission' 'soon' 'got'
 'thrown' 'overboard' 'nbccaa' 'drops' 'know' 'im' 'gonna' 'ask' 'yeah'
 'know' 'may' 'think' 'go' 'first' 'go' 'first' 'think' 'theres' 'broader'
 'issue' 'ronald' 'mcdaniel' 'liberals' 'forgotten' 'liberal' 'liberals'
 'youre' 'talking' 'arent' 'liberals' 'old' 'sense' 'word' 'meaning'
 'openminded' 'respect' 'right' 'say' 'things' 'even' 'disagree'
 'illiberal' 'liberals' 'take' 'first' 'place' 'okay' 'knew' 'ahead'
 'former' 'head' 'republican' 'national' 'committee' 'sided' 'trump'
 'election' 'stuff' 'knew' 'took' 'around' 'anyway' 'soon' 'gets'
 'trouble' 'dump' 'heres' 'dumped' 'lot' 'clientele' 'exactly' 'category'
 'described' 'theyre' 'happy' 'caa' 'didnt' 'want' 'continue' 'represent'
 'theyre' 'gonna' 'lose' 'clients' 'left' 'wing' 'movie' 'stars' 'tv'
 'people' 'said' 'get' 'rid' 'around' 'thats' 'yeah' 'dont' 'wanna' 'dont'
 'want' 'go' 'overboard' 'exaggeration' 'stalinist' 'liberals' 'bet'
 'thats' 'exaggeration' 'thats' 'exactly' 'stalin' 'mao' 'hitler'
 'playbook' 'one' 'one' 'thing' 'conservatives' 'conservatives' 'never'
 'reputation' 'oh' 'openminded' 'liberals' 'brag' 'bs' 'liberals' 'damn'
 'sanctimonious' 'brag' 'openminded' 'makes' 'look' 'censorship' 'black'
 'anything' 'open' 'mind' 'look' 'cancel' 'culture' 'solely' 'left' 'wing'
 'precincts' 'thats' 'invented' 'right' 'lets' 'get' 'onto' 'website' 'im'
 'im' 'perusing' 'goldbergs' 'website' 'know' 'shows' 'kinda' 'exciting'
 'guy' 'im' 'goldbergs' 'website' 'hes' 'got' 'guy' 'yelling']",1,0
Bill OReillys No Spin News and Analysis,32,"['eight' 'oclock' 'anyway' 'wanted' 'people' 'know' 'go' 'website' 'im'
 'scolding' 'defending' 'factbased' 'way' 'know' 'criticize' 'think' 'im'
 'wrong' 'thats' 'like' 'alright' 'bernard' 'goldberg' 'dot' 'com' 'easy'
 'dont' 'talk' 'wanna' 'wanna' 'emphasize' 'go' 'second' 'sentence' 'said'
 'people' 'might' 'see' 'bill' 'arrogant' 'said' 'bill' 'loyal' 'friend'
 'loyal' 'loyal' 'key' 'word' 'dont' 'think' 'thats' 'big' 'deal'
 'appreciate' 'comment' 'nothing' 'accusation' 'nothing' 'man' 'think'
 'try' 'guide' 'followers' 'better' 'place' 'thats' 'im' 'saying' 'want'
 'want' 'guide' 'get' 'bernie' 'goldberg' 'everybody' 'make' 'em' 'happy'
 'lemme' 'apologize' 'gotta' 'apologize' 'im' 'sorry' 'im' 'sorry' 'said'
 'people' 'might' 'see' 'arrogant' 'beyond' 'belief' 'know' 'thinking'
 'bill' 'hey' 'dont' 'talk' 'happy' 'passover' 'enjoy' 'florida' 'im'
 'happy' 'easter' 'luckyland' 'slots' 'luckyland' 'slots' 'get' 'lucky'
 'anywhere' 'dearly' 'beloved' 'gathered' 'today' 'anyone' 'seen' 'bride'
 'groom' 'sorry' 'sorry' 'getting' 'lucky' 'limo' 'lost' 'track' 'time'
 'luckyland' 'casino' 'cash' 'prizes' 'add' 'quicker' 'guest' 'registry'
 'case' 'pronounce' 'lucky' 'play' 'free' 'luckyland' 'slots' 'dot' 'com'
 'daily' 'bonuses' 'waiting' 'purchase' 'necessary' 'void' 'prohibited'
 'law' 'plus' 'terms' 'conditions' 'apply' 'see' 'website' 'details'
 'america' 'trial' 'josh' 'hammer' 'america' 'trial' 'join' 'josh'
 'hammer' 'examine' 'presidential' 'election' 'lens' 'truly' 'matters'
 'legal' 'proceedings' 'donald' 'trump' 'biden' 'crime' 'family' 'new'
 'daily' 'podcast' 'examines' 'breaking' 'news' 'analyzes' 'biggest'
 'questions' 'facing' 'country' 'former' 'president' 'donald' 'trump'
 'get' 'fair']",1,1
Bill OReillys No Spin News and Analysis,33,"['trial' 'trump' 'disqualified' 'ballot' 'joe' 'biden' 'pardon' 'son'
 'hunter' 'trump' 'even' 'pardon' 'cover' 'action' 'every' 'morning'
 'listen' 'america' 'trial' 'wherever' 'download' 'favorite' 'podcasts'
 'heres' 'gem' 'spin' 'news' 'vault' 'putin' 'decided' 'invade' 'ukraine'
 'ridiculously' 'foolish' 'february' '24th' 'okay' 'hired' 'wagner'
 'group' 'armed' 'forces' 'spear' 'tip' 'invasion' 'wagner' 'group'
 'ruthless' 'dont' 'take' 'prisoners' 'shoot' 'everybody' 'kill' 'women'
 'children' 'know' 'ss' 'thats' 'rules' 'accountability' 'nothing'
 'theyre' 'paid' 'well' 'lot' 'units' 'made' 'criminals' 'putin' 'allows'
 'prison' 'violent' 'criminals' 'wagner' 'group' 'well' 'anyway' 'friday'
 'whatever' 'reason' 'theres' 'many' 'given' 'pre' 'goes' 'rebels' 'putin'
 'okay' 'turns' 'army' 'around' 'go' 'russia' 'capture' 'city' 'size'
 'word' 'theyre' 'gonna' 'march' 'moscow' 'depose' 'russian' 'minister'
 'defense' 'stop' 'yesterday' 'sunday' 'theres' 'deal' 'made' 'nobody'
 'really' 'knows' 'ins' 'outs' 'theres' 'reporting' 'like' 'reporters'
 'belarus' 'putin' 'satellite' 'brokered' 'deal' 'wagner' 'group' 'stop'
 'mr' 'p' 'prego' 'seek' 'safe' 'harbor' 'belarus' 'well' 'mr' 'prego'
 'thats' 'little' 'close' 'wait' 'see' 'happens' 'depends' 'goes' 'first'
 'putin' 'theyre' 'gonna' 'go' 'okay' 'story' 'happened' 'repercussions'
 'us' 'might' 'near' 'oklahoma' 'watching' 'montana' 'british' 'columbia'
 'japan' 'wherever' 'affects' 'whole' 'thing' 'let' 'tell' 'okay'
 'beginning' 'russian' 'invasion' 'ukraine' 'knew' 'wasnt' 'gonna' 'work'
 'know' 'lot' 'world' 'news' 'heres' 'said' 'january' 'go' 'putins'
 'ropes' 'inside' 'russia' 'dont' 'get' 'reporting' 'unlike' 'russian'
 'citizen' 'bring' 'demonstration']",1,1
Bill OReillys No Spin News and Analysis,36,"['anymore' 'theyre' 'gone' 'wagner' 'group' 'gone' 'theyre' 'gonna'
 'fight' 'anymore' 'ukraine' 'cant' 'commander' 'gone' 'theyre' 'gone'
 'criminal' 'thugs' 'theyre' 'probably' 'deserting' 'running' 'get'
 'russia' 'right' 'speak' 'wagner' 'group' 'also' 'units' 'africa'
 'middle' 'east' 'cause' 'trouble' 'world' 'behest' 'putin' 'theyre'
 'paid' 'cause' 'trouble' 'every' 'country' 'putin' 'wants' 'stabilize'
 'think' 'cease' 'russian' 'military' 'footprint' 'weakened' 'world'
 'ukraine' 'russia' 'right' 'absolutely' 'weakness' 'counteroffensive'
 'ukraine' 'west' 'led' 'us' 'must' 'must' 'drive' 'wedge' 'got' 'week'
 'days' 'excuse' 'russia' 'disarray' 'time' 'attack' 'problem' 'weve'
 'still' 'gotta' 'get' 'tanks' 'aircraft' 'weve' 'promised' 'ukraine'
 'theyre' 'yet' 'okay' 'ukrainians' 'wouldnt' 'counting' 'em' 'wrote'
 'message' 'day' 'bill' 'oreilly' 'dot' 'com' 'everybody' 'go' 'every'
 'morning' 'read' 'free' 'everybody' 'situation' 'putin' 'weakened' 'eyes'
 'tyrants' 'muellers' 'theyre' 'watching' 'saudi' 'arabia' 'saudi'
 'arabia' 'nation' 'puts' 'finger' 'wind' 'know' 'theyre' 'kind' 'moving'
 'russia' 'gonna' 'pull' 'back' 'putin' 'theres' 'good' 'news' 'horizon'
 'vlad' 'mean' 'long' 'think' 'hes' 'got' 'think' 'hold' 'think' 'youve'
 'got' 'within' 'three' 'months' 'dont' 'think' 'youve' 'mentioned'
 'storys' 'advancing' 'story' 'long' 'putin' 'affect' 'war' 'ukraine'
 'russia' 'west' 'capable' 'exploiting' 'weakness' 'stop' 'talking' 'weak'
 'putin' 'excuse' 'get' 'new' 'tanks' 'helicopters' 'jets' 'make'
 'difference' 'end' 'answer' 'theyre' 'good' 'us' 'intel' 'assets'
 'russia' 'yes' 'ciansa' 'pay' 'yes' 'theyre' 'place' 'okay' 'think'
 'biden' 'administration' 'biden' 'dont' 'even']",0,1
Bill OReillys No Spin News and Analysis,37,"['know' 'knows' 'mutiny' 'u' 'us' 'intel' 'certainly' 'job' 'foster'
 'much' 'chaos' 'possible' 'inside' 'russia' 'call' 'know'
 'demonstrations' 'everything' 'create' 'crisis' 'crisis' 'crisis'
 'theyre' 'pretty' 'good' 'american' 'intel' 'services' 'yeah' 'actually'
 'units' 'inside' 'intelligence' 'community' 'know' 'living' 'go' 'expat'
 'russians' 'russians' 'inside' 'russia' 'dont' 'want' 'putin' 'think'
 'guys' 'flying' 'drones' 'think' 'obviously' 'expand' 'put' 'pressure'
 'back' 'ukraine' 'russian' 'try' 'get' 'two' 'front' 'putin' 'feels'
 'pressure' 'inside' 'border' 'outside' 'border' 'right' 'takes'
 'coordination' 'effort' 'havent' 'planned' 'ahead' 'time' 'gonna' 'gonna'
 'lose' 'opportunity' 'yeah' 'dont' 'faith' 'biden' 'administrations'
 'ability' 'deliver' 'hardware' 'nato' 'writing' 'killing' 'killers'
 'know' 'read' 'book' 'intel' 'services' 'still' 'pretty' 'solid'
 'hunting' 'hurting' 'bad' 'guys' 'despite' 'putins' 'bidens'
 'incompetence' 'theyre' 'still' 'pretty' 'solid' 'well' 'see' 'please'
 'follow' 'see' 'anything' 'know' 'long' 'know' 'black' 'tshirts'
 'starched' 'let' 'us' 'know' 'well' 'put' 'wanna' 'get' 'know' 'problem'
 'problem' 'bill' 'cant' 'handle' 'cant' 'wear' 'cant' 'couldnt' 'couldnt'
 'get' 'close' 'cant' 'wear' 'yeah' 'dont' 'wanna' 'tourniquet' 'jacket'
 'dont' 'wanna' 'mean' 'know' 'come' 'colonel' 'david' 'hunt' 'everybody'
 'give' 'round' 'applause' 'hope' 'see' 'soon' 'colonel' 'thanks'
 'helping' 'us' 'bill' 'oreilly' 'thank' 'listening' 'spin' 'news'
 'weekend' 'edition' 'watch' 'full' 'episodes' 'spin' 'news' 'visit'
 'bill' 'oreilly' 'dot' 'com' 'sign' 'become' 'premium' 'concierge'
 'member' 'thats' 'bill' 'oreilly' 'dot' 'com' 'sign' 'start']",0,1
